scantime,hash,name,address,postcode
1595839742,6BtpUWJFAQopDwWl6sA+ig,"Pete's Beanery","The Estcourt Arms, 2 St. Johns Road, Hertfordshire",WD171PT
1595839742,Jt+XHJXsnAllQsVu/ctq+Q,"Topgolf Watford","Bushey Mill Lane, Hertfordshire",WD247AB
1595839742,+9vV3GKyR1D0d/Y60SwmQQ,"Steinbeck & Shaw Watford","127 The Parade High Street, Hertfordshire",WD171NA
1595839742,OFClGJaYkNs7EVjzqzqm7A,"HANUL LAUTARILOR ","77-79, The Parade High Street, Hertfordshire",WD171LN
1595839742,ZB5oeWDWNSQ0aFV7T6Ni7w,"German Doner Kebab (GDK)","63 The Parade High Street, Hertfordshire",WD171LJ
1595839742,DdE2cj64FWEIrRyUlLlvpg,"Cafe Rose","82 Queens Road, Hertfordshire",WD172LA
1595839742,Tr9EgkwSD5/8SQM/YllfkA,"Barracuda ","45 The Parade High Street, Hertfordshire",WD171LJ
1595839742,zWuE0r1X2gCHkSJl6HOmCQ,"KFC - Watford HS","54 High Street, Hertfordshire",WD172BS
1595839742,8K0F3JJZsOtVJGPumqfOTw,"Cafe latino ","32 Market Street, Hertfordshire",WD180PY
1595839742,s8uX0Dn21XR8vTUkuLS+sg,"VGB Catering LTD","30 Market Street, Hertfordshire",WD180PY
1595839742,yP59bobzzqqVb31i8FB8wg,"Wrapchic Watford","52a, The Harlequin, Hertfordshire",WD172TF
1595839742,HNkVhAivQ1Olv5eFuAAePg,Tarboush,"57 Market Street, Hertfordshire",WD180PR
1595839742,TdhcP8eqgcJX/iMm/Ozvrg,"Cafe Giardino - Watford","202 The Harlequin, Hertfordshire",WD172TA
1595839742,JRQPk5JLs97cVRRc30S0iQ,"Rock Up Watford","Unit 106/108 Intu Shopping Centre",WD172UB
1595839742,Md5w59OVEAod2ATL3VsmJA,"Ocean Bells Coffee","133 High Street, Hertfordshire",WD172ER
1595839742,TtW7Meht+ox53yVLh4kb8Q,"Opuz Kitchen","7 King Street, Hertfordshire",WD180BW
1595839742,TIoLmdeYuEFyaWzN+P8cYA,"COLAK WATFORD LMT","152-154, HIGH STREET",WD172EN
1595839742,XFR5lm7sAPqwnmcKaiw+3Q,"SUBWAY WATFORD","11 King Street, Hertfordshire",WD180BW
1595839742,a4BAlWoXT0GqSEoCTwa4Ag,"RAHMAN LTD","81 Whippendell Road, Hertfordshire",WD187LY
1595839742,TopfVk85sTgV8/In3nwCKQ,"Daisys in the Park Cassiobury","The Hub, Cassiobury Park, Herts",WD173AR
1595839742,HUVpzfKv8TmASnvM4xigVg,"KFC - Watford Centrury Retail Park","Unit 7A,  Watford Century Retail Park",WD172SF
1595839742,axSFeiZdz4QnNPaRrGpckg,"Metropolitan Police Bushey Sports Club","Aldenham Road, Hertfordshire",WD232TR
1595839742,kRpaX8oMbgtS+rPrGrmQ+Q,"Aldenham Golf & Country Club","Aldenham Golf & Country Club, Church Lane, Hertfordshire",WD258NN
1595839742,db93+sNOyrEQLd3emVEz8A,"Taaza London","9 Chalk Hill, Hertfordshire",WD194BL
1595839743,ZdR8A/+OHjwcyHxLOr64Xw,"St James Restaurant (Bushey) Ltd","30 High Street, Hertfordshire",WD233HL
1595839743,e1E1+nYQJ7oIoO05z72UGA,"The Pasta Bowl Ltd","27 High Street, Hertfordshire",WD231BD
1595839743,gO/W6M7U6sJMGP9DieMtFA,"HEAL Eats","33 High Street, Hertfordshire",WD231BD
1595839743,kRZnbHHdk/0ezzGnedTWgg,"Barracuda ","39 High Street, Hertfordshire",WD231BD
1595839743,DahmPjUU8f52nb6Z86WVXA,"INDIA GARDEN","88 High Street, Hertfordshire",WD233HD
1595839743,LpJ0BiMBi1eHsL2S4yArng,"The King Stag","15 Bournehall Road, Hertfordshire",WD233EH
1595839743,WO/g1IutB2TFMjOlgzCXAw,"Par 3 Cafe Limited","High Street, Hertfordshire",WD231TT
1595839743,zmU1XiqgAVAqI0L0X51A0Q,"Blue Check","144-146, High Street, Hertfordshire",WD233DH
1595839743,AodTyfRr1LpQtfsW+gWAnQ,"CARPENDERS PARK GARDEN CENTRE - EVERGREEN CAFE","Little Oxhey Lane, Hertfordshire",WD195BA
1595839743,uVvTYTZQ4cIPaw/PK/nh8w,"The Three Crowns","The Three Crowns, 1 High Road, Hertfordshire",WD231EA
1595839743,Tqtxn4GdMiW/caKxS22hMQ,"Olivios ","72 High Road, Bushey Heath, Hertfordshire",WD231GE
1595839743,lEE+6V5yDp0oEFL2fAftPw,"CHIKAYAN RESTAURANT","27-29, High Road, Hertfordshire",WD231EE
1595839743,ogvPhySa23DzuRB9DVBjQw,Toulous,"92 High Road, Bushey Heath, Hertfordshire",WD231GE
1595839745,CFxSccAr6vh9ezaUZo0D7g,MezeMangal.co,"79-81, High Road, Hertfordshire",WD231EL
1595839745,eP8rdZacFEQXxJpr9na60g,"Squire's Garden Centre Stanmore","Gardens Etc, Common Road, Greater London",HA73JF
1595839745,fHphobA6XBGfrYJ7VAXmUA,"Grims Dyke Hotel","Mansion House, Old Redding, Greater London",HA36SH
1595839745,G8kUPcaT4Ix7sw8sGuLytw,"The Hare"," 55 Brookshill, Old Redding",HA36SD
1595839745,ts5xvg5lOSrnovxHmMieyQ,"Basilian coffee shop","Aspire National Training Centre, Wood Lane, Greater London",HA74AP
1595839745,JyJj4ZHmvH7KjVKjqi48AQ,"Everest Abercorn ","78 Stanmore Hill, Greater London",HA73BU
1595839745,hPPKOAZUYyO4EnHTPRfH5g,"Spice Rack","35 Church Road, Greater London",HA74AR
1595839745,o4kmuLobTUv3J7uNOUTBDg,"Barracuda Stanmore limited","9 Buckingham Parade the Broadway, Greater London",HA74EB
1595839745,1os5ZFAYfvMLpmjr0tkJow,"3 Star Sub Ltd","42 ,Church Road , Stanmore",HA74AH
1595839745,KeoOV06nyLTjS9z/ZcNPlw,"Oak Caffe","22 Church Road, Greater London",HA74AW
1595839747,srt+XO2tatvEfQhGl5AplA,"BELMONT TANDOORI","10 Station Parade Kenton Lane, Greater London",HA38SB
1595839747,cX9LivP+r6uvSR2XDEWNcQ,"The Hive Bar","Restaurant at the Hive,Prince Edwar, Camrose Avenue, Greater London",HA86AG
1595839747,i2eN6yGq094BVQFTTe2UTw,"Masa Restaurant","24-26 Headstone Drive",HA37EE
1595839747,OVdXbAAKnmHLi/reGE/ELg,"Aviv Restaurant ","87-89, High Street, Greater London",HA87DB
1595839747,DHgX4j/BYeRd6LKZZ/XSQQ,"Yum Yums Cafe","5 Boot Parade High Street, Greater London",HA87HE
1595839747,VnYUkTync6oKa9oXe1i2tg,"Bombay Central","328 High Road, Greater London",HA36HS
1595839747,6wR/71I0/Datzi/WKojoTg,"Kemps BBQ Restaurant","391 High Road, Greater London",HA36EL
1595839747,1lZY++PiOKtfHTvDnN2jJg,"Jenny's Café & Restaurant","59 Station Road, Greater London",HA87HX
1595839747,l2npTNLpOlKlEbflpScWhg,"Charcoal Edgware","60 High Street, Greater London",HA87EJ
1595839747,dDIVtEIcrxM1/nLvwDUzbw,Subway,"87 Station Road, Greater London",HA87JG
1595839747,BzCqZ0k7pdCGuaXryz81Tw,Metsuyan,"1-2, The Promenade, Greater London",HA87JZ
1595839747,Ctq/kgFLj8Yt+nHQ9D+KvA,GRODZ,"4-6, The Promenade, Greater London",HA87JZ
1595839747,+4txvrrKwbrTxtiXikmgZw,"Izgara restaurant ","Highview House 165-167, Station Road, Greater London",HA87JU
1595839747,YM9/5YlsBDjemJmMRtkxSg,"UNOSTAR LTD TRADING AS THAI EDGE","177 Station Road, Greater London",HA87JX
1595839747,QFp3Cy+QD21c4PtSWFYovQ,"Amaretto Ristorante & Pizzaria","12 The Promenade, Greater London",HA87JZ
1595839747,caEmfGTtq1bzllSKK3YLLQ,"JADESY LTD TRADING AS SUSHIMANIA","210 Station Road, Greater London",HA87AR
1595839747,6EjWyR7JnQYnEYNzAHn4CQ,Gideon's,"60-62 Edgware Way",HA88JS
1595839747,MbKIccSAFaS6LqN2xImUbA,"Purple Flame","433-437 Honeypot Lane, Middlesex",HA71JJ
1595839747,GpNgUEijVeVhy6VjmqMjbQ,CAMFORYOULIMITED,"244 Streatfield Road, Greater London",HA39BX
1595839747,R0XE6nlMwrlCGaTbBxFSIw,"Satyanarayan Restaurant Ltd","248 Streatfield Road, Greater London",HA39BY
1595839747,plYIpLHIByJs8c8kVB9yOQ,"Shobha's Rasoi","128 High Street, Wealdstone, Greater London",HA37AL
1595839747,wPJ4+7xNQkmDxoy0wHH0tQ,"WOODY GRILL","91 High Street, Wealdstone, Greater London",HA35DL
1595839747,dn9rpTX/Ekz9XkphdiJdmA,"Super Pizza ","106 High Street, Wealdstone, Greater London",HA37AH
1595839747,atLO3LslkVeNgT1IQEc1kQ,"THE MANOR ELSTREE","The Manor, Barnet Lane, Hertfordshire",WD63RE
1595839747,63ZzFtwUgYOeWilE3G0Uww,"Spiceklub Harrow ","60 Peel Road, Greater London",HA37QU
1595839747,oa0GhCRmbvt3XOBCGhS5OA,"Subway Wealdstone","Ground Floor Shop, 33 High Street, Greater London",HA35BY
1595839747,34GRzvKtDzDZc7bKFbxEeA,"Mazar Pizza Limited","3 Headstone Drive, Greater London",HA35QX
1595839747,KKS0o5txusF4X0kuDyFKfw,"Everest The Honeypot ","178 Honeypot Lane, Greater London",HA71EE
1595839747,+Tp76huEgdvTFhAHg+d09g,"RIO'S PIRI PIRI (WEALDSTONE) LTD","14 Headstone Drive, Greater London",HA35QH
1595839747,6SthdPEltzxRiCybt4/s5g,"Masa Banqueting ","28 Headstone Drive ",HA35QH
1595839747,x7LAluDqWVlT7E+SXQD6Hw,"Chicken Village ","2 High Street, Wealdstone, Greater London",HA37AA
1595839747,3XmViMd+mUsS/iin4iKseQ,"SRIRATHIGA RESTAURANT","21 North Parade Mollison Way, Greater London",HA85QH
1595839747,kUFqWhu0OjF67KgPcvpX3Q,"Starmall Limited T/A Sugar & Spice Lounge","12-13, Queensbury Station Parade, Greater London",HA85NR
1595839747,YwKR7fsOOXV2NBB0nWN5sg,"Regency Club (UK) Ltd","18-21 Queensbury Station Parade, Greater London",HA85NR
1595839749,NKOzleRETWTn8QA7diWh1w,"TEAM KAVEET LIMITED","556 Kingsbury Road, Greater London",NW99HJ
1595839749,k/sXlxDkQRTsochNeO8Orw,"Riya Restaurant Ltd","556 Kingsbury Road, Greater London",NW99HJ
1595839749,uwVTEEEFAkMLNacog6qNuA,"Bombay spicy ltd","560 Kingsbury Road, Greater London",NW99HJ
1595839749,5ffDwnJDSgCl+6wVQ0ZLVg,"Costa Coffee Kingsbury","624 Kingsbury Road, Greater London",NW99HN
1595839749,JleP79k+ygLzo693DX6zVg,"Chaiiwala Kingsbury","549 Kingsbury Road, Greater London",NW99EL
1595839749,RTmLLbzevl+jn+0xyxHxGA,"Everfresh Sakonis Limited ","Function Room, 543-545 Kingsbury Road, Greater London",NW99EL
1595839749,v8A7rJ6ITM3GBfwiC7xmxQ,"Istanbul kebab house 159 ltd","159, Burnt Oak Broadway , Middix ",HA85EH
1595839749,1uJ8kigsoIL9Lg+7ZwQWtg,"Costa Coffee","146-148, Burnt Oak Broadway, Greater London",HA80AX
1595839749,qy0kq1WtGuyEngE2k/qiYw,FLAVOURS,"218 Burnt Oak Broadway, Greater London",HA80AP
1595839749,wYUF8nk3XsrAo6BwTEd8rA,"BLUE GINGER","383 Kenton Road, Greater London",HA30XS
1595839749,h1Rl3j4Xr4XLA9iW+HFFEg,"KFC KENTON","22 Kenton Park Parade Kenton Road, Greater London",HA38DQ
1595839749,CYpgZUZM2Qvs7OE96TFE8A,"CHENNAI SRILALITHA VEG RESTAURANT","196 Kenton Road, Greater London",HA38BX
1595839749,iNjjhWEEaHib3NF0nJEHVA,"Wings Restaurant ","294 Preston Road, Greater London",HA30QA
1595839749,UI5JlzqxEX8uRB9DlHhb/w,"Costa Coffee","247 Preston Road, Greater London",HA30PS
1595839749,Zfr0XHxa0sarR9dCRDOGyA,"Jasmine's house Ltd ","103 Kenton Road, Greater London",HA30AN
1595839749,D6s+RxnbzVJ7YzdflCXnpw,"The Nest Restaurant Ltd","104-106, Windermere Avenue, Greater London",HA98RB
1595839750,U/BMq1R2s3uk4T+Hw6HUHw,"Mumbai Junction","231 Watford Road, Greater London",HA13TU
1595839750,YQNiRDCAF1Oi8HeZ7fs04Q,"BLUE ZENZER","280 Watford Road, Greater London",HA13TZ
1595839750,lgQEjOgARdO2fP1XS/e0/A,"Ashutosh Vegetarian Restaurant ","205 Watford Road, Greater London",HA13UA
1595839750,gz5sfy2f4qaT0vnBjmrQ9A,"COSTA COFFEE","Watford Road, Greater London",HA13UJ
1595839750,DRfasJ+U7rLXwhEbJO9nMg,"Aroma Lounge","Aroma Lounge, 96 Llanover Road, Greater London",HA97LT
1595839750,MrrbJAkpOyVty1sGexPXtg,"PARTYMAN WORLD WEMBLEY LTD","The Partyman World, Watford Road, Greater London",HA03HG
1595839750,nAeeBQoMcgDjICgmQOWsQw,"HIMALAYAN  CLUB","32-34, watford Road, Middlesex",HA03EP
1595839750,1DccU/nR3yifTyaMom9sGA,"DURGA MAHAL LTD","18 Watford Road, Greater London",HA03EP
1595839750,wrjig9cJxe0lsWXGoP/K4Q,"Ecco'la Pizzeria","87-89 Wembley Park Drive, Greater London",HA98HF
1595839750,jrB+ALItS142G2bu8/qFCQ,"Ni Hao","105 Wembley Park Drive, Greater London",HA98HG
1595839750,qh2o6VzqwZ9NCcxh2Uh96A,"Blue Check","12-13, Empire Parade Empire Way, Greater London",HA90RQ
1595839750,tnJ1ftIyyXlw34+ZGDemMw,"Moulin Grill Restaurant ","139 Wembley Park Drive, Greater London",HA98HQ
1595839750,Z/irYKtdVKRJBoaZKl1OhA,"Mcdonald's Wembley High Road","482-484, High Road, Greater London",HA97BH
1595839750,Qd1HDSz0lic+GQ9hfEmgvg,"Arena Lounge","652 Harrow Road",HA02HA
1595839750,OFbgNaytK6I6Sxs3gHy4Kg,"MASTI BAR RESTAURANT AND CLUB","576 High Road, Greater London",HA02AA
1595839750,X6vPHpG/ANv7izNEyckGjA,"TOLW Ltd","417 High Road, Greater London",HA97AB
1595839750,ZMTWF16kZo/KBiHDSnq+Xw,"DOSA EXPRESS","547 High Road, Greater London",HA02DJ
1595839750,HZa0IeY7VABB3JTkUREe0Q,Subway,"45 Bridge Road, Greater London",HA99AG
1595839750,n7DmZm6/kgn4/DRHIV1ocg,"Costa Coffee","19 Bridge Road, Greater London",HA99AB
1595839750,oh4vi31zcKM7egk9GMXLfg,"Wrapchic ","22 London Designer Outlet Wembley, Greater London",HA90TG
1595839750,3uqfopJBxAI8spKSXzRYYg,"ZIA LUCIA","18, Olympic way boxpark ",HA90JT
1595839750,gA/SRSVHI5xG0yVs9uvzQQ,"Mama Jacq's","Boxpark Wembley, Mama Jacq's, 18 Olympic Way, Unit 25, London",HA90JT
1595839750,DzLgGdLaLf1dQP4X4vmrqQ,Mitsuryu,"Unit 23, Boxpark Wembley, 18 Olympic Way, Greater London",HA90JT
1595839750,hUpxacjaKMWSGrmkVszFcA,Oatopia,"Unit 3, Boxpark Wembley, 18 Olympic Way, Greater London",HA90JT
1595839750,HBTQgDbkVOipg/KcyM8IsA,"Argentinian Grill","Unit 26, Boxpark Wembley, 18 Olympic Way, Greater London",HA90JT
1595839750,ds+LRY59h/GdZstoSFgw/g,Longboys,"Unit 13, Boxpark Wembley, 18 Olympic Way, Greater London",HA90JT
1595839750,wHE0AdRWtzaxO+zayPXPjg,"Drums & Flats","Unit 16, Boxpark Wembley, 18 Olympic Way, Greater London",HA90JT
1595839750,RYe2GzykXxC/GTsEqbxM6Q,"The Athenian - Wembley Boxpark","Unit 12, Boxpark Wembley, 18 Olympic Way, Greater London",HA90JT
1595839750,P6E7BdCayMwhqcRk3q4Mew,"Thai Express Wembley","Unit 27, Boxpark Wembley, 18 Olympic Way, Greater London",HA90JT
1595839750,W3dJeD1k5FA+4rSzOLOt+w,Yamagoya,"Unit 5, Boxpark Wembley, 18 Olympic Way, Greater London",HA90JT
1595839750,7N9u/KAJIPoVtkYiSLDwGw,"UDDERLICIOUS ICE CREAM","Unit 4, Boxpark Wembley, 18 Olympic Way, Greater London",HA90JT
1595839750,mcNNdchIPBq30XKCwx+b6A,"Boki Coffee","Unit 2, Boxpark Wembley, 18 Olympic Way, Greater London",HA90JT
1595839750,azZ+LdMrBjbGOBulGKZBrw,"Lahori zaika","381 High Road, Greater London",HA96AA
1595839750,6BgSeZPmVIjWZFcNOFAGmg,"Wembley (Hotel Trading) Ltd TA Hilton London Wembley","Hilton London Wembley, Lakeside Way",HA90BU
1595839750,/AJLpyi9ngIO+dl4JZ+NEQ,opa,"unit 17 London designer Outlet, Wembley park boulevard",HA90QL
1595839750,jVc0GWX5XlMq54oxObc6YA,"Saravanaa Bhavan","22-22A Ealing Road",HA04TL
1595839750,nGPBK3K+upZM15b6jFdGog,"The Yellow Chilli","Unit 17, Central Square, Greater London",HA97AJ
1595839750,DYon8lxPiMCMFpczQAGLRA,"Pasta Remoli Wembley Park","10 Exhibition Way, Greater London",HA90FU
1595839750,hKiZ086QZpcLCXj3Mu8oNg,"The Lounge Cafe","Welford Centre, 113 Chalkhill Road, Greater London",HA99FX
1595839750,603dzICigTLo3aWhCrQMJQ,"Big Moe's Diner","96 London Designer Outlet Wembley, Greater London",HA90FD
1595839750,txEsONCcJ0bb/yHdpyIDmw,"Treatz Dessert Parlour Wembley ","5A London Designer Outlet, Wembley Park Boulevard, Greater London",HA90TG
1595839750,+lDKAkCc5jC269ymTR4Riw,KEBABISH,"40 Ealing Road, Greater London",HA04TL
1595839750,5WPTQGIH/hBeUZRRXIFU0A,"mcdonald's Wembley Asda ","Mcdonalds Restaurant, Asda, Forty Lane, Greater London",HA99EX
1595839750,cGIrrow/aYNZdkc8IOAy/Q,Fatburger,"8-9, Neeld Parade, Greater London",HA96QU
1595839750,RP9qofXoF080qpPJktsVmg,"YOUNGS PEKING RESTAURANT","329 Harrow Road, Greater London",HA96BA
1595839750,snp1usWejb6WrDT5br2J+w,"Arena Restaurant UK Limited","307 Harrow Road, Greater London",HA96BD
1595839750,JpZGRrjtTdvIumoazrG29g,"M2H HOSPITALITY LIMITED","Station 31, 299 - 303 Harrow Road",HA96BD
1595839750,w8+SpGfIOjGyeNFbwTxcdg,"Everfresh limited T/A Sakonis Restaurant","127-129, Ealing Road, Greater London",HA04BP
1595839750,iw4lXpcHDFHvSM2iwZuHkQ,"Pizza Parlour Wembley Ltd","218 Ealing Road, Greater London",HA04QG
1595839750,gDWiKl0gXduHJ6fVabz0bg,"TRUE FOX TRADING","Unit 11-12, Hallmark Trading Estate Fourth Way, Greater London",HA90LB
1595839750,LklCRrZRB4yOa1Sg82Ir5w,"Ashers africana","224 Ealing Road, Greater London",HA04QL
1595839752,s0zpkGIlMmYUnZOg6GBtyQ,"Desi dhaba limited ","2 Glenmore Parade Ealing Road, Greater London",HA04PJ
1595839752,darb+QaWZ4jgbeFPtdbvKA,"East Pan Asian Restaurant","1 Glacier Way",HA01HQ
1595839752,AMU64qCUIDiWb17fkpplcw,"Mcdonald's Alperton","Quill Street Hanger Lane, Greater London",W51DN
1595839752,OHdomLa0LVsp1srvhfY4UQ,"Ace Cafe London Ltd","Ace Corner, North Circular Road, Greater London",NW107UD
1595839752,b+LsCBWYuP60mT+aAL+aiw,"saray palace restaurant","10-12 ABBEY PARADE",W51EE
1595839752,wm6HKYuuICM6Xk+0RoQR7g,"Nosh 'n' Go ltd","7 Abbey Parade, Greater London",W51EE
1595839752,qUqT+z8fZYS6LGtlgzMpWA,"Kluseczka Ltd","17a, Aintree Road, Greater London",UB67LA
1595839752,0efp9fXOMhZyyEhoP0DUSA,"Crown hotel ltd","Western Avenue, Greater London",W51HG
1595839752,vGpA3a1Rh7uqih6iyDIxog,"Taste Of Peshawar","62 Harrow Road, Greater London",HA96PL
1595839752,+FsN9YLrHJpZR6ta/6CS0A,"Royal Nawaab London","Hoover Building 7, Western Avenue",UB68DW
1595839752,oVDq2yyUYQGIOpFDmm/unw,"Pizza house and Mediterranean Restaurant ","100-102 Pitshanger Lane, Greater London",W51QX
1595839752,grStR6xerFGE2nMNC0l6oQ,"Subway Park Royal","Subway, Royale Leisure Park, Kendal Avenue, Greater London",W30PA
1595839752,f46L8ohYE2yf3F14NkcTSg,"KFC PARK ROYAL"," Unit 3, Royale Leisure Park,  Kendall Avenue, ACTON",W30PA
1595839752,uCP5FuSWNTdlbC2JLpdwmQ,"Costa Coffee Park Royal","Royale Leisure Park Kendal Avenue, Greater London",W30PA
1595839752,tH4ATRsbJb7ABm3dRRq37g,"THE COFFEE HOUSE","Acton Lane, Greater London",NW107NS
1595839752,LnUP8NEPmmtzSQo4u6FcMw,"SHAYONA RESTAURANTS LTD","54-62, Meadow Garth, Greater London",NW108HD
1595839752,dU4QaFeT7FFDfVp5Fn7nug,"Cafe Royal","20 Abbey Road, Greater London",NW107RE
1595839752,Cglyu2TJzU7RRvlZiKGKhA,"Subway Park Royal","65 Park Royal Road, Greater London",NW107JJ
1595839752,LewKRy8AwoQco4oLpnZGVw,"SPICE SHACK","63 Park Royal Road, Greater London",NW107JJ
1595839752,tsFLmbZ3IvTo09tALznhDA,"Little Beirut","65 Minerva Road, Greater London",NW106HJ
1595839752,6OvMXomp4gPXEpy75zUXHw,"Grand Junction Arms","Grand Junction Arms , Acton Lane, Canal Bridge, Greater London",NW107AD
1595839752,4OZVlXJlNbcVMfXUu+yP0Q,"11 Coffee & Co Ealing","11 Queens Parade Hanger Lane, Greater London",W53HU
1595839752,gbyHbSaiSwIQcIq++ZWa2Q,"Steak On The Green","31 Haven Green, Greater London",W52NX
1595839752,zIZ6UKVXKfiKW+nndDZhyQ,"Rosa's Thai Cafe","33 Haven Green, Greater London",W52NX
1595839752,jepXff5eoadlbzrhpmg7ig,"WA Japanese Patisserie","32 Haven Green, Ealing Boadway",W52NX
1595839752,6Uu7GFjxLeIEMDBxworrLQ,"Hare and Tortoise","38-39 Haven Green, London",W52NX
1595839752,SEFVkMqpBHYOiRHQ1+w7OQ,"Electric Coffee Co","40 Haven Green, Greater London",W52NX
1595839754,3wIVXWf8hfSPPYvHsL7IIg,"Bagel Bite","6 Central Buildings the Broadway, Greater London",W52NT
1595839754,mH9pEWdmPDcHxuoOKU90lA,"Subway (Ealing Broadway)","5 Central Buildings the Broadway, Greater London",W52NT
1595839754,Sz+Mv2/zBMi2IQF1jOTB1g,"KFC EALING","6 The Mall, Greater London",W52PJ
1595839754,XSzJ3nzzPh1YuT7PC63aBw,"Monty's Broadway Ltd","1 The Mall",W52PJ
1595839754,w8E31Vw4KrD/a543hMcM2A,"Siirgista Bros","70 The Mall, Greater London",W55LS
1595839754,D1v1T0xwkjfrw6oKOQTedg,"Curious Roo Ealing","12 The Broadway, Greater London",W52NH
1595839754,w2hlJWtMqVClu/iojLLqgg,"No.17 Dickens Yard","Unit 17, Dickens Yard, Longfield Avenue, Greater London",W52TD
1595839754,Cv2Nvy3juEOUAFvEYJwniw,"itsu Ealing","Ealing Broadway Shopping Centre",W55JY
1595839754,8YWiA8BDYUNYsP9MJCsW6A,"Wasabi Sushi & Bento","Unit 12a-c, Ealing Broadway Shopping Centre",W55JY
1595839754,G9FNyFaalUA+kvzPvcH/3Q,"Tonkotsu Ealing","14 New Broadway, Greater London",W52XA
1595839754,JIw7jJtuBHjtPmVMWjvAlg,"Pasta Remoli Ealing Broadway","Unit 6, Dickens Yard, Longfield Avenue, Greater London",W52TD
1595839754,nQ0jyNyQEGM069TBKbz11g,"Artisan Ealing","32 New Broadway, Greater London",W52XA
1595839754,JI1OSONHb22sU5IoqPOp2Q,"Sowa Restaurant","33 High Street, Greater London",W55DB
1595839754,0V43n0jg1jOStRWUOovXjg,"Pho Saigon Ltd","41 Bond Street, Greater London",W55AS
1595839754,DsjW12mgBOsvRQYn4ChFKw,"The Kings Arms","55 The Grove, Greater London",W55DX
1595839754,tPqN5G2YT2a62dgADjz9Xg,"TWO BUNS EALING LIMITED","71 New Broadway, Greater London",W55AL
1595839754,KDc8yOmIzDaEHJwNX/4QEA,AMORINO,"AMORINO, 8 The Green, Middlesex",W55DA
1595839754,9Z4KU8NuHWFQzSiuVZhxIw,Rangrez,"79 New Broadway, Greater London",W55AL
1595839754,PjWeE/MxeV4XMzAfGifAbA,"Parks Kitchen ","24 The Green, Greater London",W55DA
1595839754,LExnLin+G1ZG1JT4DocaAA,"Soul Deli","Spaces Aurora House, 71-75 Uxbridge Road, Greater London",W55SL
1595839754,faw5hOx+qmHJdeixZ0eD0A,"Red Lion Ealing","13 St. Marys Road, Greater London",W55RA
1595839754,KfkzLrGHmHGQjbuEJ15juA,"Santa Maria","Basement and Ground Floors, 15 St Marys Road, Greater London",W55RA
1595839754,EdVSNGjnsECO25sqNZCA0w,"DoubleTree by Hilton Hotel London - Ealing","2-8, Hanger Lane, Greater London",W53HN
1595839754,WxB6Y0UccDVEeQpdNUgwfg,"Laguna Restaurant","123 Uxbridge Road, Ealing",W139BD
1595839754,PzKP/mSicTgBHAs6ytiR/w,"Costa Coffee","437a, Uxbridge Road, Greater London",W53NT
1595839754,OosHUCvs61AWlNRKQAmKiw,"Mumbai Avenue","25 The Avenue, Greater London",W138JR
1595839754,H5PTfSWVVLkrEkn8osfzuA,"south ealing conservative and unionist club ltd","94 St. Marys Road, Greater London",W55EX
1595839754,ZEYiu83IQOW9q00D3FPDBg,"The Corner Terrace Restaurant","1 Grosvenor Parade Uxbridge Road, Greater London",W53NN
1595839754,hiOH5kArEQRJ9XpJEPc68Q,"Leila Moroccan & Lebanese Cuisine","5 Grosvenor Parade Uxbridge Road, Greater London",W53NN
1595839754,bnwEe5cfJoXEB12SWMpT5g,"NORONHA LIMITED T/A ZAYKA INDIAN AND NEPALESE CUISINE","8 South Ealing Road, Greater London",W54QA
1595839754,Ccwtyg84ZbeE/oFzSzI3OQ,"GERMAN DONER KEBAB","24 Broadway, Greater London",W130SU
1595839754,2r1QmpTTKU+kUi4AtABokw,"BURGER KING-Broadway London","50-52, Broadway, Greater London",W130SU
1595839754,ecVtCswWn2Bm7U5N89/nkw,"Costa Coffee","70 Broadway, Greater London",W130SY
1595839754,wBqjsou8f+lKAamvhEWJ4A,"BURGER HOUSE EALING LTD","45 Broadway, Greater London",W139BP
1595839754,zbS6kCBuvm+5NGLdyX2Zvw,"Darachan Yakorn","2 Leighton Road, Greater London",W139EP
1595839754,HYTOMB5P5Pyed1U5CldANg,"Costa Coffee","92 South Ealing Road",W54QG
1595839754,mA1nBmcXR9tJvioN7z5o8g,Mamas,"36 Northfield Avenue, Greater London",W139RL
1595839754,HQeNeaSdAIJcEwMYpgiRZQ,"Sikulo Restaurant","115 Northfield Avenue, Greater London",W139QR
1595839754,2Hzk79qWWa6My6+c9JzGcg,"Monty’s Tandoori Restaurant","54 Northfield Avenue, Greater London",W139RR
1595839754,mJIRo9krIvHGBncSXYrOrg,"Kathmandu Nepalese Cuisine","86 Northfield Avenue, Greater London",W139RR
1595839754,CcqWMwwDdb21MUt4/TO9xg,"PAPAYA ","161 Northfield Avenue, Greater London",W139QT
1595839754,eQEIAERKYbAakQ7vywdquQ,"Spice Magic","122 Northfield Avenue, Greater London",W139RT
1595839754,hJzrfBTz6HbszpC/6aQWow,"UK FAST FOOD LTD","124 Broadway, Greater London",W130SY
1595839754,R2MuFzsVsdVS6JDzdJiDYw,"KFC WEST EALING","107-109, Broadway, Greater London",W139BE
1595839754,R/W5lewlQkVC2eZf8ScNVw,"Town Bites","153 South Ealing Road, Greater London",W54QP
1595839754,Nj8W/+0WlwL5M4x9NHHcgA,"PASTA DI PIAZZA","221 Northfield  avenue",W139QU
